"","bidirectId","centrality_pre","centrality_post","geom_length","pre_scenario","post_scenario"
"6727",11758,275,110,0.0686959953179872,"[1-726]","[1-726]"
"6728",11758,275,110,0.0686959953179872,"[1-726]","[1-726]"
"6729",11758,275,110,0.0686959953179872,"[1-726]","[1-726]"
"6730",11758,275,110,0.0686959953179872,"[1-726]","[1-726]"
"6731",11765,30,35,0.0964854297199514,"[1-726]","[1-726]"
"6732",11765,30,35,0.0964854297199514,"[1-726]","[1-726]"
"6733",11765,30,35,0.0964854297199514,"[1-726]","[1-726]"
"6734",11765,30,35,0.0964854297199514,"[1-726]","[1-726]"
"6735",11771,30,35,0.115472078624464,"[1-726]","[1-726]"
"6736",11771,30,35,0.115472078624464,"[1-726]","[1-726]"
"6737",11771,30,35,0.115472078624464,"[1-726]","[1-726]"
"6738",11771,30,35,0.115472078624464,"[1-726]","[1-726]"
"6739",11778,158,12,0.00831453142295831,"[1-726]","[1-726]"
"6740",11778,158,12,0.00831453142295831,"[1-726]","[1-726]"
"6741",11779,172,32,0.112469861265738,"[1-726]","[1-726]"
"6742",11779,172,32,0.112469861265738,"[1-726]","[1-726]"
"6743",11779,172,32,0.112469861265738,"[1-726]","[1-726]"
"6744",11779,172,32,0.112469861265738,"[1-726]","[1-726]"
"6745",11781,150,8,0.0139165549983382,"[1-726]","[1-726]"
"6746",11782,22,23,0.128801712909659,"[1-726]","[1-726]"
"6747",11782,22,23,0.128801712909659,"[1-726]","[1-726]"
"6748",11782,22,23,0.128801712909659,"[1-726]","[1-726]"
"6749",11782,22,23,0.128801712909659,"[1-726]","[1-726]"
"6750",11784,1021,20,0.0851826849604177,"[726-2114]","[1-726]"
"6751",11784,1021,20,0.0851826849604177,"[726-2114]","[1-726]"
"6752",11784,1021,20,0.0851826849604177,"[726-2114]","[1-726]"
"6753",11784,1021,20,0.0851826849604177,"[726-2114]","[1-726]"
"6754",11785,10,10,0.128229729538196,"[1-726]","[1-726]"
"6755",11786,150,8,0.478818846767083,"[1-726]","[1-726]"
"6756",11797,937,191,0.0593034639882018,"[726-2114]","[1-726]"
"6757",11797,937,191,0.0593034639882018,"[726-2114]","[1-726]"
"6758",11797,937,191,0.0593034639882018,"[726-2114]","[1-726]"
"6759",11797,937,191,0.0593034639882018,"[726-2114]","[1-726]"
"6760",11799,22,23,0.0161987494606101,"[1-726]","[1-726]"
"6761",11799,22,23,0.0161987494606101,"[1-726]","[1-726]"
"6762",11799,22,23,0.0161987494606101,"[1-726]","[1-726]"
"6763",11799,22,23,0.0161987494606101,"[1-726]","[1-726]"
"6764",11801,127,144,0.0497338614299295,"[1-726]","[1-726]"
"6765",11801,127,144,0.0497338614299295,"[1-726]","[1-726]"
"6766",11801,127,144,0.0497338614299295,"[1-726]","[1-726]"
"6767",11801,127,144,0.0497338614299295,"[1-726]","[1-726]"
"6768",11808,1347,0,0.054605954831012,"[726-2114]","[0]"
"6769",11808,1347,0,0.054605954831012,"[726-2114]","[0]"
"6770",11809,1347,0,0.065553678783567,"[726-2114]","[0]"
"6771",11809,1347,0,0.065553678783567,"[726-2114]","[0]"
"6772",11818,1538,42,0.172220957055657,"[726-2114]","[1-726]"
"6773",11818,1538,42,0.172220957055657,"[726-2114]","[1-726]"
"6774",11843,593,4,0.0662898838434645,"[1-726]","[1-726]"
"6775",11843,593,4,0.0662898838434645,"[1-726]","[1-726]"
"6776",11843,593,4,0.0662898838434645,"[1-726]","[1-726]"
"6777",11843,593,4,0.0662898838434645,"[1-726]","[1-726]"
"6778",11846,80,0,0.0742705644972427,"[1-726]","[0]"
"6779",11849,1347,0,0.064925378971258,"[726-2114]","[0]"
"6780",11849,1347,0,0.064925378971258,"[726-2114]","[0]"
"6781",11850,199,0,0.0756379373304886,"[1-726]","[0]"
"6782",11850,199,0,0.0756379373304886,"[1-726]","[0]"
"6783",11859,865,87,0.0749878086792331,"[726-2114]","[1-726]"
"6784",11859,865,87,0.0749878086792331,"[726-2114]","[1-726]"
"6785",11859,865,87,0.0749878086792331,"[726-2114]","[1-726]"
"6786",11859,865,87,0.0749878086792331,"[726-2114]","[1-726]"
"6787",11860,208,37,0.102295299896616,"[1-726]","[1-726]"
"6788",11865,865,87,0.101905932063384,"[726-2114]","[1-726]"
"6789",11865,865,87,0.101905932063384,"[726-2114]","[1-726]"
"6790",11865,865,87,0.101905932063384,"[726-2114]","[1-726]"
"6791",11865,865,87,0.101905932063384,"[726-2114]","[1-726]"
"6792",11873,1,1,0.00678665333500505,"[1-726]","[1-726]"
"6793",11877,17,17,0.0185251656059214,"[1-726]","[1-726]"
"6794",11877,17,17,0.0185251656059214,"[1-726]","[1-726]"
"6795",11877,17,17,0.0185251656059214,"[1-726]","[1-726]"
"6796",11877,17,17,0.0185251656059214,"[1-726]","[1-726]"
"6797",11887,268,74,0.176998774529448,"[1-726]","[1-726]"
"6798",11887,268,74,0.176998774529448,"[1-726]","[1-726]"
"6799",11887,268,74,0.176998774529448,"[1-726]","[1-726]"
"6800",11887,268,74,0.176998774529448,"[1-726]","[1-726]"
"6801",11891,36,0,0.0902241040352178,"[1-726]","[0]"
"6802",11891,36,0,0.0902241040352178,"[1-726]","[0]"
"6803",11892,181,0,0.0452237101229135,"[1-726]","[0]"
"6804",11892,181,0,0.0452237101229135,"[1-726]","[0]"
"6805",11896,21,0,0.169018566906758,"[1-726]","[0]"
"6806",11896,21,0,0.169018566906758,"[1-726]","[0]"
"6807",11898,21,0,0.112470486787225,"[1-726]","[0]"
"6808",11898,21,0,0.112470486787225,"[1-726]","[0]"
"6809",11905,552,303,1.14751118708526,"[1-726]","[1-726]"
"6810",11905,552,303,1.14751118708526,"[1-726]","[1-726]"
"6811",11905,552,303,1.14751118708526,"[1-726]","[1-726]"
"6812",11905,552,303,1.14751118708526,"[1-726]","[1-726]"
"6813",11908,2360,1352,0.0468391991874267,"[2114-4870]","[726-2114]"
"6814",11908,2360,1352,0.0468391991874267,"[2114-4870]","[726-2114]"
"6815",11908,2360,1352,0.0468391991874267,"[2114-4870]","[726-2114]"
"6816",11908,2360,1352,0.0468391991874267,"[2114-4870]","[726-2114]"
"6817",11911,166,161,0.814112694896847,"[1-726]","[1-726]"
"6818",11911,166,161,0.814112694896847,"[1-726]","[1-726]"
"6819",11911,166,161,0.814112694896847,"[1-726]","[1-726]"
"6820",11911,166,161,0.814112694896847,"[1-726]","[1-726]"
"6821",11916,8,8,0.114789446615192,"[1-726]","[1-726]"
"6822",11916,8,8,0.114789446615192,"[1-726]","[1-726]"
"6823",11916,8,8,0.114789446615192,"[1-726]","[1-726]"
"6824",11916,8,8,0.114789446615192,"[1-726]","[1-726]"
"6825",11917,2352,1344,0.0781303491127498,"[2114-4870]","[726-2114]"
"6826",11917,2352,1344,0.0781303491127498,"[2114-4870]","[726-2114]"
"6827",11917,2352,1344,0.0781303491127498,"[2114-4870]","[726-2114]"
"6828",11917,2352,1344,0.0781303491127498,"[2114-4870]","[726-2114]"
"6829",11918,2885,1627,0.0234913304962301,"[2114-4870]","[726-2114]"
"6830",11918,2885,1627,0.0234913304962301,"[2114-4870]","[726-2114]"
"6831",11918,2885,1627,0.0234913304962301,"[2114-4870]","[726-2114]"
"6832",11918,2885,1627,0.0234913304962301,"[2114-4870]","[726-2114]"
"6833",11924,530,278,0.327103169645948,"[1-726]","[1-726]"
"6834",11924,530,278,0.327103169645948,"[1-726]","[1-726]"
"6835",11924,530,278,0.327103169645948,"[1-726]","[1-726]"
"6836",11924,530,278,0.327103169645948,"[1-726]","[1-726]"
"6837",11928,8,8,0.0148797041254941,"[1-726]","[1-726]"
"6838",11928,8,8,0.0148797041254941,"[1-726]","[1-726]"
"6839",11928,8,8,0.0148797041254941,"[1-726]","[1-726]"
"6840",11928,8,8,0.0148797041254941,"[1-726]","[1-726]"
"6841",11929,8,8,0.7244467279739,"[1-726]","[1-726]"
"6842",11929,8,8,0.7244467279739,"[1-726]","[1-726]"
"6843",11929,8,8,0.7244467279739,"[1-726]","[1-726]"
"6844",11929,8,8,0.7244467279739,"[1-726]","[1-726]"
"6845",11933,222,217,0.0978078956844609,"[1-726]","[1-726]"
"6846",11933,222,217,0.0978078956844609,"[1-726]","[1-726]"
"6847",11933,222,217,0.0978078956844609,"[1-726]","[1-726]"
"6848",11933,222,217,0.0978078956844609,"[1-726]","[1-726]"
"6849",11941,598,346,0.0716897504341805,"[1-726]","[1-726]"
"6850",11941,598,346,0.0716897504341805,"[1-726]","[1-726]"
"6851",11941,598,346,0.0716897504341805,"[1-726]","[1-726]"
"6852",11941,598,346,0.0716897504341805,"[1-726]","[1-726]"
"6853",11942,222,217,0.245855382279456,"[1-726]","[1-726]"
"6854",11942,222,217,0.245855382279456,"[1-726]","[1-726]"
"6855",11942,222,217,0.245855382279456,"[1-726]","[1-726]"
"6856",11942,222,217,0.245855382279456,"[1-726]","[1-726]"
"6857",11948,4,4,0.136568268012158,"[1-726]","[1-726]"
"6858",11948,4,4,0.136568268012158,"[1-726]","[1-726]"
"6859",11948,4,4,0.136568268012158,"[1-726]","[1-726]"
"6860",11948,4,4,0.136568268012158,"[1-726]","[1-726]"
"6861",11962,28,28,0.0157157653105141,"[1-726]","[1-726]"
"6862",11966,6,6,0.010110692498513,"[1-726]","[1-726]"
"6863",11967,12,12,0.074660514036813,"[1-726]","[1-726]"
"6864",11967,12,12,0.074660514036813,"[1-726]","[1-726]"
"6865",11967,12,12,0.074660514036813,"[1-726]","[1-726]"
"6866",11967,12,12,0.074660514036813,"[1-726]","[1-726]"
"6867",11969,108,30,0.0503843975697919,"[1-726]","[1-726]"
"6868",11969,108,30,0.0503843975697919,"[1-726]","[1-726]"
"6869",11969,108,30,0.0503843975697919,"[1-726]","[1-726]"
"6870",11969,108,30,0.0503843975697919,"[1-726]","[1-726]"
"6871",11970,157,108,0.232013909176138,"[1-726]","[1-726]"
"6872",11985,260,48,0.241208736500619,"[1-726]","[1-726]"
"6873",11989,39,0,0.0578311146414782,"[1-726]","[0]"
"6874",11989,39,0,0.0578311146414782,"[1-726]","[0]"
"6875",11991,418,1,0.107988424687337,"[1-726]","[1-726]"
"6876",11991,418,1,0.107988424687337,"[1-726]","[1-726]"
"6877",11992,153,335,0.100800882625867,"[1-726]","[1-726]"
"6878",11992,153,335,0.100800882625867,"[1-726]","[1-726]"
"6879",11992,153,335,0.100800882625867,"[1-726]","[1-726]"
"6880",11992,153,335,0.100800882625867,"[1-726]","[1-726]"
"6881",11993,1482,0,0.17085397419631,"[726-2114]","[0]"
"6882",11993,1482,0,0.17085397419631,"[726-2114]","[0]"
"6883",11996,1190,0,0.148002560437375,"[726-2114]","[0]"
"6884",11996,1190,0,0.148002560437375,"[726-2114]","[0]"
"6885",11997,39,0,0.198924438800853,"[1-726]","[0]"
"6886",11998,442,0,0.112847644844517,"[1-726]","[0]"
"6887",11998,442,0,0.112847644844517,"[1-726]","[0]"
"6888",12000,110,0,0.1724024156899,"[1-726]","[0]"
"6889",12000,110,0,0.1724024156899,"[1-726]","[0]"
"6890",12001,445,299,0.0317201953499907,"[1-726]","[1-726]"
"6891",12001,445,299,0.0317201953499907,"[1-726]","[1-726]"
"6892",12001,445,299,0.0317201953499907,"[1-726]","[1-726]"
"6893",12001,445,299,0.0317201953499907,"[1-726]","[1-726]"
"6894",12002,65,30,0.0292319078378204,"[1-726]","[1-726]"
"6895",12002,65,30,0.0292319078378204,"[1-726]","[1-726]"
"6896",12002,65,30,0.0292319078378204,"[1-726]","[1-726]"
"6897",12002,65,30,0.0292319078378204,"[1-726]","[1-726]"
"6898",12003,498,31,0.0291637709933633,"[1-726]","[1-726]"
"6899",12003,498,31,0.0291637709933633,"[1-726]","[1-726]"
"6900",12003,498,31,0.0291637709933633,"[1-726]","[1-726]"
"6901",12003,498,31,0.0291637709933633,"[1-726]","[1-726]"
"6902",12004,31,15,0.0210962766101462,"[1-726]","[1-726]"
"6903",12005,5,0,0.140755192425605,"[1-726]","[0]"
"6904",12006,5,0,0.120361924791577,"[1-726]","[0]"
"6905",12007,11,5,0.126000556072095,"[1-726]","[1-726]"
"6906",12013,4,4,0.0300411935972694,"[1-726]","[1-726]"
"6907",12013,4,4,0.0300411935972694,"[1-726]","[1-726]"
"6908",12013,4,4,0.0300411935972694,"[1-726]","[1-726]"
"6909",12013,4,4,0.0300411935972694,"[1-726]","[1-726]"
"6910",12029,126,102,0.0699112341724954,"[1-726]","[1-726]"
"6911",12029,126,102,0.0699112341724954,"[1-726]","[1-726]"
"6912",12029,126,102,0.0699112341724954,"[1-726]","[1-726]"
"6913",12029,126,102,0.0699112341724954,"[1-726]","[1-726]"
"6914",12034,126,102,0.115610776610045,"[1-726]","[1-726]"
"6915",12034,126,102,0.115610776610045,"[1-726]","[1-726]"
"6916",12034,126,102,0.115610776610045,"[1-726]","[1-726]"
"6917",12034,126,102,0.115610776610045,"[1-726]","[1-726]"
"6918",12053,5,5,0.0857240661382001,"[1-726]","[1-726]"
"6919",12053,5,5,0.0857240661382001,"[1-726]","[1-726]"
"6920",12053,5,5,0.0857240661382001,"[1-726]","[1-726]"
"6921",12053,5,5,0.0857240661382001,"[1-726]","[1-726]"
"6922",12060,181,179,0.0667613956562144,"[1-726]","[1-726]"
"6923",12060,181,179,0.0667613956562144,"[1-726]","[1-726]"
"6924",12060,181,179,0.0667613956562144,"[1-726]","[1-726]"
"6925",12060,181,179,0.0667613956562144,"[1-726]","[1-726]"
"6926",12071,1,1,0.0844241163819881,"[1-726]","[1-726]"
"6927",12087,2,2,0.0542940561267055,"[1-726]","[1-726]"
"6928",12087,2,2,0.0542940561267055,"[1-726]","[1-726]"
"6929",12087,2,2,0.0542940561267055,"[1-726]","[1-726]"
"6930",12087,2,2,0.0542940561267055,"[1-726]","[1-726]"
"6931",12091,30,30,0.0278385298183694,"[1-726]","[1-726]"
"6932",12097,30,30,0.0533954691456003,"[1-726]","[1-726]"
"6933",12098,30,30,0.0224069706981665,"[1-726]","[1-726]"
"6934",12099,30,30,0.0589394798261313,"[1-726]","[1-726]"
"6935",12105,30,30,0.0670835644479249,"[1-726]","[1-726]"
"6936",12109,271,144,0.0551380038394405,"[1-726]","[1-726]"
"6937",12109,271,144,0.0551380038394405,"[1-726]","[1-726]"
"6938",12109,271,144,0.0551380038394405,"[1-726]","[1-726]"
"6939",12109,271,144,0.0551380038394405,"[1-726]","[1-726]"
"6940",12110,271,144,0.0506416192166115,"[1-726]","[1-726]"
"6941",12110,271,144,0.0506416192166115,"[1-726]","[1-726]"
"6942",12110,271,144,0.0506416192166115,"[1-726]","[1-726]"
"6943",12110,271,144,0.0506416192166115,"[1-726]","[1-726]"
"6944",12117,24,24,0.0182399168114722,"[1-726]","[1-726]"
"6945",12118,321,196,0.0243045453925988,"[1-726]","[1-726]"
"6946",12118,321,196,0.0243045453925988,"[1-726]","[1-726]"
"6947",12118,321,196,0.0243045453925988,"[1-726]","[1-726]"
"6948",12118,321,196,0.0243045453925988,"[1-726]","[1-726]"
"6949",12132,316,248,0.0275246012544967,"[1-726]","[1-726]"
"6950",12132,316,248,0.0275246012544967,"[1-726]","[1-726]"
"6951",12132,316,248,0.0275246012544967,"[1-726]","[1-726]"
"6952",12132,316,248,0.0275246012544967,"[1-726]","[1-726]"
"6953",12133,1041,0,0.0112026945166886,"[726-2114]","[0]"
"6954",12135,92,175,0.0715008754150022,"[1-726]","[1-726]"
"6955",12135,92,175,0.0715008754150022,"[1-726]","[1-726]"
"6956",12135,92,175,0.0715008754150022,"[1-726]","[1-726]"
"6957",12135,92,175,0.0715008754150022,"[1-726]","[1-726]"
"6958",12160,304,82,0.0132085633682169,"[1-726]","[1-726]"
"6959",12160,304,82,0.0132085633682169,"[1-726]","[1-726]"
"6960",12160,304,82,0.0132085633682169,"[1-726]","[1-726]"
"6961",12160,304,82,0.0132085633682169,"[1-726]","[1-726]"
"6962",12164,605,125,0.144149419403988,"[1-726]","[1-726]"
"6963",12164,605,125,0.144149419403988,"[1-726]","[1-726]"
"6964",12164,605,125,0.144149419403988,"[1-726]","[1-726]"
"6965",12164,605,125,0.144149419403988,"[1-726]","[1-726]"
"6966",12170,605,125,0.136500027933823,"[1-726]","[1-726]"
"6967",12170,605,125,0.136500027933823,"[1-726]","[1-726]"
"6968",12170,605,125,0.136500027933823,"[1-726]","[1-726]"
"6969",12170,605,125,0.136500027933823,"[1-726]","[1-726]"
"6970",12172,605,125,0.185936411663763,"[1-726]","[1-726]"
"6971",12172,605,125,0.185936411663763,"[1-726]","[1-726]"
"6972",12172,605,125,0.185936411663763,"[1-726]","[1-726]"
"6973",12172,605,125,0.185936411663763,"[1-726]","[1-726]"
"6974",12174,506,98,0.065539952075177,"[1-726]","[1-726]"
"6975",12174,506,98,0.065539952075177,"[1-726]","[1-726]"
"6976",12174,506,98,0.065539952075177,"[1-726]","[1-726]"
"6977",12174,506,98,0.065539952075177,"[1-726]","[1-726]"
"6978",12175,506,98,0.0523913468528936,"[1-726]","[1-726]"
"6979",12175,506,98,0.0523913468528936,"[1-726]","[1-726]"
"6980",12175,506,98,0.0523913468528936,"[1-726]","[1-726]"
"6981",12175,506,98,0.0523913468528936,"[1-726]","[1-726]"
"6982",12199,920,161,0.0614906861103572,"[726-2114]","[1-726]"
"6983",12199,920,161,0.0614906861103572,"[726-2114]","[1-726]"
"6984",12199,920,161,0.0614906861103572,"[726-2114]","[1-726]"
"6985",12199,920,161,0.0614906861103572,"[726-2114]","[1-726]"
"6986",12213,920,161,0.0110599314273141,"[726-2114]","[1-726]"
"6987",12213,920,161,0.0110599314273141,"[726-2114]","[1-726]"
"6988",12213,920,161,0.0110599314273141,"[726-2114]","[1-726]"
"6989",12213,920,161,0.0110599314273141,"[726-2114]","[1-726]"
"6990",12215,85,79,0.169635501564805,"[1-726]","[1-726]"
"6991",12215,85,79,0.169635501564805,"[1-726]","[1-726]"
"6992",12215,85,79,0.169635501564805,"[1-726]","[1-726]"
"6993",12215,85,79,0.169635501564805,"[1-726]","[1-726]"
"6994",12217,525,146,0.0848883965163237,"[1-726]","[1-726]"
"6995",12217,525,146,0.0848883965163237,"[1-726]","[1-726]"
"6996",12217,525,146,0.0848883965163237,"[1-726]","[1-726]"
"6997",12217,525,146,0.0848883965163237,"[1-726]","[1-726]"
"6998",12220,6832,0,0.41253215153652,"[4870-11205]","[0]"
"6999",12220,6832,0,0.41253215153652,"[4870-11205]","[0]"
"7000",12229,9,9,0.0735826296310967,"[1-726]","[1-726]"
"7001",12230,2611,2505,0.0729866076422253,"[2114-4870]","[2114-4870]"
"7002",12230,2611,2505,0.0729866076422253,"[2114-4870]","[2114-4870]"
"7003",12230,2611,2505,0.0729866076422253,"[2114-4870]","[2114-4870]"
"7004",12230,2611,2505,0.0729866076422253,"[2114-4870]","[2114-4870]"
"7005",12232,9,9,0.0357079529047555,"[1-726]","[1-726]"
"7006",12233,9,9,0.0630818064634618,"[1-726]","[1-726]"
"7007",12244,138,64,0.0704443073844373,"[1-726]","[1-726]"
"7008",12244,138,64,0.0704443073844373,"[1-726]","[1-726]"
"7009",12244,138,64,0.0704443073844373,"[1-726]","[1-726]"
"7010",12244,138,64,0.0704443073844373,"[1-726]","[1-726]"
"7011",12247,154,80,0.0589086865054226,"[1-726]","[1-726]"
"7012",12247,154,80,0.0589086865054226,"[1-726]","[1-726]"
"7013",12247,154,80,0.0589086865054226,"[1-726]","[1-726]"
"7014",12247,154,80,0.0589086865054226,"[1-726]","[1-726]"
"7015",12248,69,53,0.078877084569786,"[1-726]","[1-726]"
"7016",12248,69,53,0.078877084569786,"[1-726]","[1-726]"
"7017",12248,69,53,0.078877084569786,"[1-726]","[1-726]"
"7018",12248,69,53,0.078877084569786,"[1-726]","[1-726]"
"7019",12251,160,157,0.152431337540479,"[1-726]","[1-726]"
"7020",12255,2150,1708,0.0839661300516459,"[2114-4870]","[726-2114]"
"7021",12255,2150,1708,0.0839661300516459,"[2114-4870]","[726-2114]"
"7022",12255,2150,1708,0.0839661300516459,"[2114-4870]","[726-2114]"
"7023",12255,2150,1708,0.0839661300516459,"[2114-4870]","[726-2114]"
"7024",12262,61,59,0.144123943980543,"[1-726]","[1-726]"
"7025",12262,61,59,0.144123943980543,"[1-726]","[1-726]"
"7026",12262,61,59,0.144123943980543,"[1-726]","[1-726]"
"7027",12262,61,59,0.144123943980543,"[1-726]","[1-726]"
"7028",12265,69,53,0.128551338917657,"[1-726]","[1-726]"
"7029",12265,69,53,0.128551338917657,"[1-726]","[1-726]"
"7030",12265,69,53,0.128551338917657,"[1-726]","[1-726]"
"7031",12265,69,53,0.128551338917657,"[1-726]","[1-726]"
"7032",12266,69,53,0.0821680514013767,"[1-726]","[1-726]"
"7033",12266,69,53,0.0821680514013767,"[1-726]","[1-726]"
"7034",12266,69,53,0.0821680514013767,"[1-726]","[1-726]"
"7035",12266,69,53,0.0821680514013767,"[1-726]","[1-726]"
"7036",12269,4,4,0.0425798055248603,"[1-726]","[1-726]"
"7037",12269,4,4,0.0425798055248603,"[1-726]","[1-726]"
"7038",12269,4,4,0.0425798055248603,"[1-726]","[1-726]"
"7039",12269,4,4,0.0425798055248603,"[1-726]","[1-726]"
"7040",12274,1433,359,0.0555286563903751,"[726-2114]","[1-726]"
"7041",12274,1433,359,0.0555286563903751,"[726-2114]","[1-726]"
"7042",12274,1433,359,0.0555286563903751,"[726-2114]","[1-726]"
"7043",12274,1433,359,0.0555286563903751,"[726-2114]","[1-726]"
"7044",12277,69,53,0.0081768848313682,"[1-726]","[1-726]"
"7045",12277,69,53,0.0081768848313682,"[1-726]","[1-726]"
"7046",12277,69,53,0.0081768848313682,"[1-726]","[1-726]"
"7047",12277,69,53,0.0081768848313682,"[1-726]","[1-726]"
"7048",12280,2150,1708,0.075733794444093,"[2114-4870]","[726-2114]"
"7049",12280,2150,1708,0.075733794444093,"[2114-4870]","[726-2114]"
"7050",12280,2150,1708,0.075733794444093,"[2114-4870]","[726-2114]"
"7051",12280,2150,1708,0.075733794444093,"[2114-4870]","[726-2114]"
"7052",12281,32,17,0.135760130150267,"[1-726]","[1-726]"
"7053",12281,32,17,0.135760130150267,"[1-726]","[1-726]"
"7054",12281,32,17,0.135760130150267,"[1-726]","[1-726]"
"7055",12281,32,17,0.135760130150267,"[1-726]","[1-726]"
"7056",12288,535,285,0.147442079344151,"[1-726]","[1-726]"
"7057",12288,535,285,0.147442079344151,"[1-726]","[1-726]"
"7058",12288,535,285,0.147442079344151,"[1-726]","[1-726]"
"7059",12288,535,285,0.147442079344151,"[1-726]","[1-726]"
"7060",12290,61,59,0.110011988720687,"[1-726]","[1-726]"
"7061",12290,61,59,0.110011988720687,"[1-726]","[1-726]"
"7062",12290,61,59,0.110011988720687,"[1-726]","[1-726]"
"7063",12290,61,59,0.110011988720687,"[1-726]","[1-726]"
"7064",12291,2475,188,0.196600854306082,"[2114-4870]","[1-726]"
"7065",12291,2475,188,0.196600854306082,"[2114-4870]","[1-726]"
"7066",12291,2475,188,0.196600854306082,"[2114-4870]","[1-726]"
"7067",12291,2475,188,0.196600854306082,"[2114-4870]","[1-726]"
"7068",12304,31,30,0.398277635787966,"[1-726]","[1-726]"
"7069",12304,31,30,0.398277635787966,"[1-726]","[1-726]"
"7070",12304,31,30,0.398277635787966,"[1-726]","[1-726]"
"7071",12304,31,30,0.398277635787966,"[1-726]","[1-726]"
"7072",12305,69,53,0.0799621171245111,"[1-726]","[1-726]"
"7073",12305,69,53,0.0799621171245111,"[1-726]","[1-726]"
"7074",12305,69,53,0.0799621171245111,"[1-726]","[1-726]"
"7075",12305,69,53,0.0799621171245111,"[1-726]","[1-726]"
"7076",12308,2089,1649,0.311425080600242,"[726-2114]","[726-2114]"
"7077",12308,2089,1649,0.311425080600242,"[726-2114]","[726-2114]"
"7078",12308,2089,1649,0.311425080600242,"[726-2114]","[726-2114]"
"7079",12308,2089,1649,0.311425080600242,"[726-2114]","[726-2114]"
"7080",12309,2150,1708,0.078120408136589,"[2114-4870]","[726-2114]"
"7081",12309,2150,1708,0.078120408136589,"[2114-4870]","[726-2114]"
"7082",12309,2150,1708,0.078120408136589,"[2114-4870]","[726-2114]"
"7083",12309,2150,1708,0.078120408136589,"[2114-4870]","[726-2114]"
"7084",12310,2150,1708,0.0812433779610303,"[2114-4870]","[726-2114]"
"7085",12310,2150,1708,0.0812433779610303,"[2114-4870]","[726-2114]"
"7086",12310,2150,1708,0.0812433779610303,"[2114-4870]","[726-2114]"
"7087",12310,2150,1708,0.0812433779610303,"[2114-4870]","[726-2114]"
"7088",12311,137,145,0.0821838849628786,"[1-726]","[1-726]"
"7089",12312,138,146,0.145363539355191,"[1-726]","[1-726]"
"7090",12314,1433,359,0.0108129740352238,"[726-2114]","[1-726]"
"7091",12314,1433,359,0.0108129740352238,"[726-2114]","[1-726]"
"7092",12314,1433,359,0.0108129740352238,"[726-2114]","[1-726]"
"7093",12314,1433,359,0.0108129740352238,"[726-2114]","[1-726]"
"7094",12318,1433,359,0.0736735759548631,"[726-2114]","[1-726]"
"7095",12318,1433,359,0.0736735759548631,"[726-2114]","[1-726]"
"7096",12318,1433,359,0.0736735759548631,"[726-2114]","[1-726]"
"7097",12318,1433,359,0.0736735759548631,"[726-2114]","[1-726]"
"7098",12321,1433,359,0.190867030597423,"[726-2114]","[1-726]"
"7099",12321,1433,359,0.190867030597423,"[726-2114]","[1-726]"
"7100",12321,1433,359,0.190867030597423,"[726-2114]","[1-726]"
"7101",12321,1433,359,0.190867030597423,"[726-2114]","[1-726]"
"7102",12323,9,9,0.0324107891744218,"[1-726]","[1-726]"
"7103",12324,1,1,0.061970539759815,"[1-726]","[1-726]"
"7104",12328,163,160,0.100660222053154,"[1-726]","[1-726]"
"7105",12328,163,160,0.100660222053154,"[1-726]","[1-726]"
"7106",12328,163,160,0.100660222053154,"[1-726]","[1-726]"
"7107",12328,163,160,0.100660222053154,"[1-726]","[1-726]"
"7108",12329,3,3,0.154756460010009,"[1-726]","[1-726]"
"7109",12332,3,3,0.286521477371608,"[1-726]","[1-726]"
"7110",12336,598,346,0.0555671199424614,"[1-726]","[1-726]"
"7111",12336,598,346,0.0555671199424614,"[1-726]","[1-726]"
"7112",12336,598,346,0.0555671199424614,"[1-726]","[1-726]"
"7113",12336,598,346,0.0555671199424614,"[1-726]","[1-726]"
"7114",12342,9,9,0.0908519811175925,"[1-726]","[1-726]"
"7115",12361,531,134,0.105703779167089,"[1-726]","[1-726]"
"7116",12365,531,134,0.13383379706238,"[1-726]","[1-726]"
"7117",12367,244,89,0.0321501882417331,"[1-726]","[1-726]"
"7118",12382,531,139,0.00811026457583488,"[1-726]","[1-726]"
"7119",12385,295,83,0.0861910741905338,"[1-726]","[1-726]"
"7120",12386,303,95,0.063574499127378,"[1-726]","[1-726]"
"7121",12386,303,95,0.063574499127378,"[1-726]","[1-726]"
"7122",12386,303,95,0.063574499127378,"[1-726]","[1-726]"
"7123",12386,303,95,0.063574499127378,"[1-726]","[1-726]"
"7124",12387,295,83,0.103968418043812,"[1-726]","[1-726]"
"7125",12389,295,83,0.0799383937761462,"[1-726]","[1-726]"
"7126",12391,55,11,0.0676250840368597,"[1-726]","[1-726]"
"7127",12395,202,4,0.063900717525816,"[1-726]","[1-726]"
"7128",12397,3,3,0.050182604769075,"[1-726]","[1-726]"
"7129",12397,3,3,0.050182604769075,"[1-726]","[1-726]"
"7130",12397,3,3,0.050182604769075,"[1-726]","[1-726]"
"7131",12397,3,3,0.050182604769075,"[1-726]","[1-726]"
"7132",12398,374,52,0.0208230055209846,"[1-726]","[1-726]"
"7133",12398,374,52,0.0208230055209846,"[1-726]","[1-726]"
"7134",12398,374,52,0.0208230055209846,"[1-726]","[1-726]"
"7135",12398,374,52,0.0208230055209846,"[1-726]","[1-726]"
